frame_index,timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,suction_on
0,1788174086.9706957,-0.10912363150816323,-0.48686612967755294,0.2858595082675966,-1.2022451528751725,2.9024074053986637,-1.0551044870955314e-05,-1.5707600752459925,-1.570711914693014,-1.5708773771869105,-1.570808235798971,1.5708345174789429,-0.7853787581073206,0
1,1788174087.0104878,-0.10911846735426871,-0.4868732108085146,0.2858678472689683,-1.2022335456566595,2.902379378106881,-9.271151760267287e-05,-1.5707719961749476,-1.570711914693014,-1.5708649794207972,-1.5707839171039026,1.5708825588226318,-0.7853906790362757,0
2,1788174087.0506864,-0.1091381927983056,-0.4868781084004608,0.2858311524084334,-1.2022069525440424,2.9024150034257286,6.719704115079469e-05,-1.5707843939410608,-1.5707724730121058,-1.5708773771869105,-1.570796314870016,1.5708225965499878,-0.7853787581073206,0
3,1788174087.0922189,-0.10910937625282233,-0.48686993582205473,0.2858586130202744,-1.2022314393382472,2.9023723439737594,-1.558068944547925e-05,-1.5707476774798792,-1.570723835621969,-1.5708649794207972,-1.570820156727926,1.5708705186843872,-0.7853668371783655,0
4,1788174087.1322644,-0.10912635199671057,-0.48689535694544855,0.2858607524012461,-1.2022063363198685,2.902460484617678,-9.12703546339432e-05,-1.5707600752459925,-1.5707481543170374,-1.5708525816546839,-1.5707362333880823,1.5708225965499878,-0.7853429953204554,0
5,1788174087.1740005,-0.10912121600901101,-0.48687768284845495,0.2858512858040966,-1.2022521618115114,2.902373438035945,-4.949170874438788e-05,-1.5707719961749476,-1.5707357565509241,-1.5708773771869105,-1.5707724730121058,1.5708705186843872,-0.785403076802389,0
6,1788174087.2163742,-0.10912997361183749,-0.4868874338423085,0.28586075247862364,-1.2022275176880892,2.90241571131338,-0.00011290985759082144,-1.5707843939410608,-1.5707357565509241,-1.5708649794207972,-1.5707362333880823,1.5708585977554321,-0.7853906790362757,0
7,1788174087.2590044,-0.10912393788552474,-0.48686418377203805,0.2858412005799491,-1.2021951245535831,2.902384494634684,4.348228990216208e-05,-1.5707719961749476,-1.5707357565509241,-1.5708888212787073,-1.570820156727926,1.5708585977554321,-0.7853668371783655,0
8,1788174087.301021,-0.10912943528020007,-0.48686962728791794,0.2858528086658251,-1.2022071312557006,2.902413477040501,2.335680046556053e-05,-1.5707719961749476,-1.5707357565509241,-1.5708649794207972,-1.570820156727926,1.5708345174789429,-0.7853668371783655,0
9,1788174087.3466287,-0.10913490532167383,-0.4868807313812899,0.2858622749908588,-1.2022400260526693,2.9024439578920087,-3.28250977702113e-05,-1.5707719961749476,-1.5707357565509241,-1.5708525816546839,-1.5707839171039026,1.5708105564117432,-0.7853787581073206,0
10,1788174087.3903675,-0.10910904164193168,-0.4868872982335095,0.2858633584976982,-1.202281564734267,2.9023954882258884,-7.107126579423604e-05,-1.5707357565509241,-1.5707357565509241,-1.5708525816546839,-1.5707724730121058,1.5708465576171875,-0.7853787581073206,0
11,1788174087.4320295,-0.10913272238326258,-0.48688677432793886,0.28585151813653376,-1.2021728207630678,2.9024304605520097,-3.577991295624869e-05,-1.5707843939410608,-1.5707600752459925,-1.5708525816546839,-1.5707724730121058,1.5708465576171875,-0.7853549162494105,0
