frame_index,timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,suction_on
0,1788174165.6196778,-0.10912393743540173,-0.4868826841868332,0.2858586136719978,-1.2022349624320987,2.9023828059637946,-8.418169422095156e-06,-1.5707719961749476,-1.5707600752459925,-1.5708287397967737,-1.570820156727926,1.5708585977554321,-0.7853906790362757,0
1,1788174165.6619377,-0.10892791120392648,-0.4870051863219431,0.28590013866636943,-1.2023409876970879,2.9023901906413445,-0.00013887841312194312,-1.5703638235675257,-1.570892635975973,-1.570613209401266,-1.570808235798971,1.5708465576171875,-0.7850430647479456,0
2,1788174165.7021832,-0.10780525448152968,-0.4877786297281359,0.28588565242721975,-1.202471604677134,2.9023160429205834,-6.884680176354371e-05,-1.5680621306048792,-1.5721514860736292,-1.569378677998678,-1.5708320776568812,1.5708465576171875,-0.7828362623797815,0
3,1788174165.7451484,-0.10643081607691741,-0.48891564359029877,0.28585507303813595,-1.202421743937812,2.9023405079429647,1.6963404819596925e-05,-1.5652435461627405,-1.5741427580462855,-1.5674484411822718,-1.570820156727926,1.5708225965499878,-0.7799823919879358,0
4,1788174165.787862,-0.10513407021450905,-0.4900548813557745,0.28587133000757803,-1.2025021391846973,2.902291903042234,-2.8267511692369915e-05,-1.562617603932516,-1.57615834871401,-1.5653870741473597,-1.5708444754229944,1.5708465576171875,-0.7774155775653284,0
5,1788174165.8315668,-0.10378725509228054,-0.49122170782840113,0.28594164597824157,1.2024786347346104,-2.902332987642518,0.0003325975164699153,-1.5598953405963343,-1.578125301991598,-1.5632765928851526,-1.5707839171039026,1.5708585977554321,-0.7746694723712366,0
6,1788174165.8753114,-0.1021808574042951,-0.4926201740577012,0.2858387444257793,-1.2023981822832128,2.9023364737513435,1.744388952817683e-05,-1.55664569536318,-1.580752197896139,-1.5608318487750452,-1.5708320776568812,1.5708345174789429,-0.7713716665851038,0
7,1788174165.9171047,-0.10078940064661582,-0.49377607973192617,0.285863716868373,-1.2024420165890157,2.902346383853128,-8.547336837383931e-05,-1.5538519064532679,-1.5827673117267054,-1.5587461630450647,-1.5708320776568812,1.5708345174789429,-0.7686012426959437,0
8,1788174165.9590526,-0.09918016190496018,-0.4951693349247625,0.28587685103988214,1.2022497862446762,-2.9024264166656337,0.00013864501218112832,-1.550626579915182,-1.5852626005755823,-1.556192700062887,-1.5708444754229944,1.5708105564117432,-0.7652433554278772,0
9,1788174166.002607,-0.09779403521850408,-0.4963237762726536,0.28587324264317027,-1.2021869563203975,2.902472410192139,-0.00016909253115461004,-1.547879997883932,-1.5873373190509241,-1.5540950934039515,-1.5708559195147913,1.5708345174789429,-0.7624486128436487,0
10,1788174166.0466306,-0.09645201052895916,-0.49740366761560456,0.28586023701961494,-1.201963895411923,2.9024760555907694,6.551734198896983e-05,-1.5452302137957972,-1.5893648306476038,-1.552021328602926,-1.5710714499102991,1.5708585977554321,-0.7596667448626917,0
11,1788174166.0876503,-0.09474944874245916,-0.4988155401232451,0.28586622445611354,-1.2023536736718965,2.9023327574765463,-2.660449927545254e-06,-1.5418718496905726,-1.591907803212301,-1.5494197050677698,-1.5710833708392542,1.5708585977554321,-0.7565725485431116,0
12,1788174166.1295338,-0.09342023863346875,-0.4999545793605662,0.28580075876664657,-1.2023149577332517,2.90229020199804,0.000169658651829496,-1.539269749318258,-1.5940788427936,-1.5473340193377894,-1.5711196104632776,1.5708705186843872,-0.7539580504046839,0
13,1788174166.1717324,-0.09203088994747244,-0.5011105657764514,0.2858632505135318,-1.2024243660817537,2.9023116116383862,-3.36729224439474e-05,-1.5365479628192347,-1.5961297194110315,-1.5451043287860315,-1.5711553732501429,1.5708585977554321,-0.7512953917132776,0
14,1788174166.214424,-0.09068431640410654,-0.502241863152436,0.2858743351754921,-1.2024316536945396,2.9023291995491878,-5.983932896377915e-05,-1.5339215437518519,-1.5982168356524866,-1.5429347197162073,-1.5712154547320765,1.5708465576171875,-0.7486689726458948,0
15,1788174166.2526958,-0.08936104493272275,-0.5034055638772433,0.2858265388466136,-1.2023342871621083,2.9023407606973723,0.00010779251941817208,-1.5313552061664026,-1.6004722754107874,-1.5407050291644495,-1.571298901234762,1.5708345174789429,-0.746042553578512,0
16,1788174166.2942917,-0.08798235570618805,-0.5045488344869559,0.28591788049077915,1.2024209720298094,-2.9023542861797575,0.0002619361257657016,-1.5286930243121546,-1.6024749914752405,-1.5384634176837366,-1.571286980305807,1.5708345174789429,-0.7434280554400843,0
17,1788174166.3328903,-0.0866349221646965,-0.5056754098586532,0.2858594237415124,-1.20209911898595,2.9024639127926566,6.95253330674621e-06,-1.5261028448687952,-1.604694668446676,-1.5362699667560022,-1.5714429060565394,1.5708345174789429,-0.7406218687640589,0
18,1788174166.370669,-0.0852766886072931,-0.5068576132844652,0.2858080576202419,-1.202043800870428,2.90243018799644,0.0001797331158556874,-1.5235126654254358,-1.6070216337787073,-1.5339563528644007,-1.5715506712542933,1.5708465576171875,-0.7380073706256312,0
19,1788174166.4124265,-0.08395657395196184,-0.5080589460312795,0.28586505787215355,-1.2022013493507637,2.902417130650379,-3.081348667421694e-05,-1.521005932484762,-1.609277073537008,-1.5314987341510218,-1.5716102758990687,1.5708465576171875,-0.7355964819537562,0
20,1788174166.4515526,-0.08266551232484325,-0.5092962005778311,0.28587821224535626,-1.2023559515326998,2.9023480392923156,-1.0166277537167406e-05,-1.518571678792135,-1.6117237249957483,-1.528909985219137,-1.571766201649801,1.5708465576171875,-0.7332699934588831,0
21,1788174166.493345,-0.08142079011283308,-0.5105432847424611,0.2858846129055574,-1.202393279123218,2.9022952847903185,-2.662624901971323e-05,-1.5162575880633753,-1.6142190138446253,-1.5262840429889124,-1.5718982855426233,1.5708825588226318,-0.7309907118426722,0
22,1788174166.5355914,-0.08000568803508677,-0.5120810041556638,0.28589577334157656,-1.2022692002087956,2.902387171004566,-2.3204402192907393e-05,-1.5136187712298792,-1.6173375288592737,-1.5229876677142542,-1.5720656553851526,1.5708465576171875,-0.7282565275775355,0
23,1788174166.578673,-0.0787833659588012,-0.5134332953917133,0.28586320276249466,-1.2025104909800477,2.9022807556539605,0.0001766530218919445,-1.5113523642169397,-1.6201685110675257,-1.5200632254229944,-1.5722811857806605,1.5708105564117432,-0.7261579672442835,0
24,1788174166.6191971,-0.07765870910945999,-0.5147838263237166,0.28583934222228846,-1.2022581251742221,2.902311529095987,0.0001414594622477018,-1.5093372503863733,-1.6229870955096644,-1.5171502272235315,-1.572376553212301,1.5708825588226318,-0.7239869276629847,0
25,1788174166.6643434,-0.07663209903357023,-0.5161497506850797,0.2858391602882058,-1.2021001158302924,2.9024252212824395,0.00022899207921733762,-1.5074670950519007,-1.625890080128805,-1.5140698591815394,-1.5725920836078089,1.5708225965499878,-0.7219961325274866,0
26,1788174166.7047849,-0.07537047925961397,-0.5179089046170842,0.28582305005032294,-1.2021837423390513,2.9023824641910183,0.0001483659591695502,-1.5052359739886683,-1.629620377217428,-1.5101617018329065,-1.572723690663473,1.5708465576171875,-0.7198246161090296,0
27,1788174166.745233,-0.07444131057116755,-0.5194184910714498,0.28582341221739627,-1.2019290884255671,2.9025035881530092,0.00014115716152155914,-1.5036171118365687,-1.632895294819967,-1.5066736380206507,-1.5729277769671839,1.5708345174789429,-0.7180264631854456,0
28,1788174166.7865305,-0.07348764533562466,-0.5209250879500491,0.28584304208927924,-1.2023231850787468,2.9023237417213714,-2.3284805060527627e-05,-1.501986328755514,-1.6361220518695276,-1.5031970183001917,-1.573083225880758,1.5708825588226318,-0.7166712919818323,0
29,1788174166.8292713,-0.0725641038551328,-0.5224226436834645,0.28584791098202816,-1.2020961124655256,2.9024664404904845,3.6833489447177995e-06,-1.5003793875323694,-1.6393845717059534,-1.4996851126300257,-1.5733345190631312,1.5708345174789429,-0.7148960272418421,0
30,1788174166.8708084,-0.0716604131418308,-0.5239540072467951,0.28589378437674484,-1.2023299931895128,2.902392998181641,-0.0002185469179599768,-1.4988563696490687,-1.6426718870746058,-1.4960649649249476,-1.5735262076007288,1.5708585977554321,-0.7135284582721155,0
31,1788174166.9133384,-0.07064961749996361,-0.5257755068077044,0.28589525447378306,-1.2020745218178053,2.9024651842371245,-0.00019189037761334132,-1.4971774260150355,-1.6467140356646937,-1.4916895071612757,-1.5738852659808558,1.5708825588226318,-0.7116816679583948,0
32,1788174166.9564736,-0.06979651540944844,-0.5273272441835973,0.28584516287514106,-1.2021485776297796,2.9024012891992728,-4.591591593739567e-05,-1.4957626501666468,-1.6502044836627405,-1.4880097548114222,-1.574172321950094,1.5708825588226318,-0.7103260199176233,0
33,1788174166.9983606,-0.06898862103364466,-0.5288644680550019,0.28583389028974077,-1.202496403910402,2.9023054556295778,-1.72959586885538e-05,-1.4944193998919886,-1.6536238829242151,-1.4843180815326136,-1.5744479338275355,1.5708345174789429,-0.7092106978045862,0
34,1788174167.0407264,-0.06796009178784697,-0.5307053686233079,0.2858017414100459,-1.202297376582465,2.902318209960964,0.0001712289124706131,-1.4927404562579554,-1.6577861944781702,-1.4798229376422327,-1.5749147574054163,1.5708585977554321,-0.7074115912066858,0
35,1788174167.0840473,-0.06720342223620289,-0.5322552455603193,0.285835012620128,-1.2023072729840771,2.902342091544558,0.00010814172270565321,-1.4915292898761194,-1.6612408796893519,-1.4759629408465784,-1.5752738157855433,1.5708465576171875,-0.7062004248248499,0
36,1788174167.1266503,-0.06644287629441359,-0.5337594465454631,0.2858519717246255,-1.202097655852713,2.9024251545500306,0.00024815685517334037,-1.4903057257281702,-1.6646598021136683,-1.4721391836749476,-1.5757644812213343,1.5708225965499878,-0.7048333326922815,0
37,1788174167.1661785,-0.06552464440472536,-0.535614810397447,0.28587655162051767,-1.2020174463300812,2.902429196504229,0.0002582220601494988,-1.4888666311847132,-1.6688459555255335,-1.467452351246969,-1.5762794653521937,1.5708465576171875,-0.703346077595846,0
38,1788174167.2058716,-0.06472594607355915,-0.537185631637473,0.2858597901685383,-1.2023031738088363,2.9023302435052756,0.00017138198884559256,-1.4876073042498987,-1.6723488012896937,-1.46362811723818,-1.5765426794635218,1.5708465576171875,-0.7022789160357874,0
39,1788174167.2445347,-0.06407564498262572,-0.5384274977773827,0.28586430779563166,-1.2020029798945895,2.902494083534236,5.4531283583811656e-05,-1.4865763823138636,-1.6750958601581019,-1.460583511983053,-1.5767582098590296,1.5708345174789429,-0.701031510029928,0
40,1788174167.285593,-0.0632377895982146,-0.5399650665115501,0.2859342154598211,-1.2021437348281883,2.9024894068993623,-0.0002530899260295127,-1.4852569738971155,-1.6784423033343714,-1.456723992024557,-1.5770695845233362,1.5708465576171875,-0.6997960249530237,0
41,1788174167.3269358,-0.06239104272694475,-0.541474762425077,0.28569830728387924,-1.2020184475760693,2.9024824953429893,7.902937747504026e-05,-1.4839137236224573,-1.6819451490985315,-1.45335561433901,-1.5771530310260218,1.5708345174789429,-0.6983807722674769,0
