frame_index,timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,suction_on
0,1788173891.9809387,-0.10912088147751427,-0.4869010824130387,0.2858701745807122,-1.2022049181419021,2.9024570532188316,-0.0001755650819542152,-1.5707600752459925,-1.5707357565509241,-1.5708525816546839,-1.570700470601217,1.5708465576171875,-0.7853429953204554,0
1,1788173892.0196548,-0.10912635208906409,-0.4868928093775247,0.28586188058845585,-1.2022771339714955,2.9024356779358182,-0.00010857079160356289,-1.5707600752459925,-1.5707357565509241,-1.5708649794207972,-1.5707243124591272,1.5708225965499878,-0.7853906790362757,0
2,1788173892.0594687,-0.10911484553203238,-0.48689115762909246,0.28585358760099067,-1.202299486792177,2.90238786757082,-7.038027328710777e-05,-1.5707476774798792,-1.5707481543170374,-1.5708649794207972,-1.5707481543170374,1.5708465576171875,-0.785403076802389,0
3,1788173892.0999095,-0.10910357116547746,-0.48689001921548813,0.28585027225430354,-1.202292138806345,2.9023720831665063,-0.00010277311257240586,-1.5707357565509241,-1.5707357565509241,-1.5708888212787073,-1.5707243124591272,1.5708705186843872,-0.7853906790362757,0
4,1788173892.141466,-0.10911813310282877,-0.48689035529389385,0.28586277694114237,-1.20226623093356,2.9024093505585564,-0.00014681739597584693,-1.5707600752459925,-1.570723835621969,-1.5708773771869105,-1.5707123915301722,1.5708585977554321,-0.7853906790362757,0
5,1788173892.1804917,-0.1091145108168115,-0.48690606596241,0.2858543667299799,1.2023090041859628,-2.9024127981357966,0.00014247880023952536,-1.5707357565509241,-1.5707481543170374,-1.5708773771869105,-1.5706761519061487,1.5708225965499878,-0.7853906790362757,0
6,1788173892.2207315,-0.10911813339485624,-0.4868822997159067,0.2858642996846828,-1.2022437628875389,2.9024040439583043,-9.560868999045652e-05,-1.5707600752459925,-1.570723835621969,-1.5708649794207972,-1.5707600752459925,1.5708585977554321,-0.7853787581073206,0
7,1788173892.2606242,-0.1091230644748215,-0.4868938795390583,0.28585471574359855,1.202207930748959,-2.902462378348799,6.604152507681075e-05,-1.5707476774798792,-1.5707481543170374,-1.5708649794207972,-1.5707362333880823,1.5708105564117432,-0.7853310743915003,0
8,1788173892.302672,-0.10909776694908735,-0.48689169657777853,0.28586655678532635,-1.202278330923985,2.9023876747414126,-0.0001373721195867084,-1.570723835621969,-1.570723835621969,-1.5708649794207972,-1.5707362333880823,1.5708705186843872,-0.7853668371783655,0
9,1788173892.3424115,-0.10912668584918848,-0.48689706006635286,0.2858737219927744,-1.2022550733700734,2.9024313452539143,-0.0001582652043833329,-1.5707719961749476,-1.5707357565509241,-1.5708406607257288,-1.5707243124591272,1.5708465576171875,-0.7853906790362757,0
10,1788173892.3829114,-0.10912943475047046,-0.48689139946071713,0.28585697251284437,-1.2022383983826903,2.9024400238912884,-0.00011504389472655011,-1.5707719961749476,-1.5707357565509241,-1.5708773771869105,-1.5707123915301722,1.5708345174789429,-0.7853787581073206,0
11,1788173892.4253025,-0.10911759506320054,-0.4868753792606756,0.2858515171775893,-1.2022649603470195,2.9024043353680025,-2.8542717395405344e-05,-1.5707476774798792,-1.570723835621969,-1.5708888212787073,-1.5707724730121058,1.5708345174789429,-0.7853787581073206,0
12,1788173892.4668577,-0.1091212154873814,-0.4868991221519402,0.2858607531646675,-1.202223994945001,2.9024052482130624,-0.00012007413433826693,-1.5707719961749476,-1.5707600752459925,-1.5708406607257288,-1.5707362333880823,1.5708705186843872,-0.7853787581073206,0
13,1788173892.5080092,-0.10912088217602095,-0.4868818139341846,0.2858431069706761,-1.2022617575213865,2.9023985592324886,-5.3080271440314e-05,-1.5707600752459925,-1.5707357565509241,-1.5709012190448206,-1.5707362333880823,1.5708465576171875,-0.7853906790362757,0
14,1788173892.549382,-0.10911484526193596,-0.4868967095648794,0.2858607526104882,-1.202285056934032,2.9024039161933977,-0.00010567218042006936,-1.5707476774798792,-1.5707481543170374,-1.5708525816546839,-1.5707362333880823,1.5708465576171875,-0.7853906790362757,0
15,1788173892.5897963,-0.10912088187609272,-0.48689008750947205,0.28585140035523954,-1.202249765513665,2.902418534996158,-0.00010567219830971018,-1.5707600752459925,-1.5707357565509241,-1.5708888212787073,-1.5707123915301722,1.5708465576171875,-0.7853787581073206,0
16,1788173892.6277652,-0.10911813320148601,-0.48688763382414973,0.28586164843630213,-1.2022997765857224,2.9023905190077084,-0.00012951787332078754,-1.5707600752459925,-1.570723835621969,-1.5708773771869105,-1.5707243124591272,1.5708585977554321,-0.785414997731344,0
17,1788173892.666752,-0.10911178879042292,-0.4869139626918113,0.28586526679226126,1.2023293957218637,-2.9024111351931743,0.00016763653541194268,-1.5707357565509241,-1.5707600752459925,-1.5708406607257288,-1.570688549672262,1.5708345174789429,-0.785403076802389,0
18,1788173892.7031906,-0.10911726038743069,-0.48689274172786784,0.28586075205909844,1.2022753147925338,-2.902429330959917,8.403355751295106e-05,-1.5707357565509241,-1.5707357565509241,-1.5708649794207972,-1.5707362333880823,1.5708105564117432,-0.7853668371783655,0
19,1788173892.7445483,-0.10911484539117193,-0.4868940530684562,0.2858569726343698,-1.2022694331395183,2.902415126958176,-0.00012228016027712277,-1.5707476774798792,-1.5707357565509241,-1.5708773771869105,-1.5707123915301722,1.5708465576171875,-0.7853787581073206,0
20,1788173892.7854197,-0.10910904048145945,-0.4869064573748104,0.28587130318547427,-1.2022938555393021,2.902425150475469,-0.00019286562306809654,-1.5707357565509241,-1.5707357565509241,-1.5708525816546839,-1.570688549672262,1.5708465576171875,-0.7853787581073206,0
21,1788173892.8260458,-0.10910048853234804,-0.48689121125160556,0.2858547158766383,-1.2022789837361247,2.902389255349397,-9.4915081636442e-05,-1.570723835621969,-1.5707357565509241,-1.5708773771869105,-1.5707362333880823,1.5708585977554321,-0.7853668371783655,0
22,1788173892.867035,-0.10888765086358894,-0.48692652092160005,0.2858743842503655,-1.2022661791495142,2.902407262890682,-0.00018856017736418085,-1.5702922979937952,-1.5706761519061487,-1.5709012190448206,-1.5707123915301722,1.5708705186843872,-0.7849233786212366,0
23,1788173892.909926,-0.10823922376520491,-0.4869289985718971,0.2857987908615829,-1.202350079242711,2.9023123470472174,0.00012154149780766317,-1.568949047719137,-1.5704482237445276,-1.5712726751910608,-1.5707724730121058,1.5708465576171875,-0.7836526075946253,0
24,1788173892.952042,-0.10681899174505376,-0.4868999803898078,0.2858512065974652,-1.2025165785265037,2.9022758764291954,-4.260865842925256e-05,-1.566035572682516,-1.5695846716510218,-1.5720279852496546,-1.5707724730121058,1.5708585977554321,-0.7808459440814417,0
25,1788173892.9905794,-0.10525872315188313,-0.4869144149628212,0.28581598468694425,-1.20251821918668,2.9022778818774597,-1.9025125997617152e-06,-1.5628212133990687,-1.5688288847552698,-1.5728667418109339,-1.5707123915301722,1.5708465576171875,-0.7776320616351526,0
26,1788173893.0273385,-0.10371503349491326,-0.48690145105861893,0.28579085877671917,-1.2024038487923376,2.9023012343034553,8.525816400127383e-05,-1.5596440474139612,-1.5680492560016077,-1.5736940542804163,-1.5707243124591272,1.5708465576171875,-0.7743819395648401,0
27,1788173893.067894,-0.10212480347843246,-0.48693198169156804,0.28584943606380336,-1.2024392028357913,2.9023395901634514,-0.00010715306388562258,-1.5563700834857386,-1.5672572294818323,-1.5743659178363245,-1.5707123915301722,1.5708465576171875,-0.7711194197284144,0
28,1788173893.1089642,-0.10050518801538758,-0.4870349336012726,0.2858489339810264,-1.202536224386048,2.902280243195116,-3.7318340272131385e-05,-1.5530365149127405,-1.5667303244220179,-1.5748804251300257,-1.5707724730121058,1.5708465576171875,-0.7678573767291468,0
29,1788173893.1494117,-0.09890795689729322,-0.48717439349280056,0.28589117434409816,1.2023385449736035,-2.9023921239044435,0.00018182867885108752,-1.5497387091266077,-1.5662263075457972,-1.5753005186664026,-1.5707481543170374,1.5708225965499878,-0.7644160429583948,0
30,1788173893.1884322,-0.09730423815680277,-0.4873923635772894,0.28590312163635945,-1.2022019728828082,2.902408843466622,-0.00010490454114051427,-1.5464652220355433,-1.5660222212420862,-1.5754559675799769,-1.5708678404437464,1.5708705186843872,-0.7610581556903284,0
31,1788173893.2286272,-0.09571956685929174,-0.487697541445722,0.28586224236831137,-1.2020698559324612,2.902436328161196,0.00010331190189280049,-1.5432031790362757,-1.5660703817950647,-1.5754802862750452,-1.57092792192568,1.5708465576171875,-0.7577117125140589,0
32,1788173893.2661974,-0.09408317230804665,-0.48806431095663044,0.2859150423660184,-1.2022121673806045,2.902388449120281,8.761640259402741e-06,-1.5398576895343226,-1.5661543051349085,-1.5752766768084925,-1.5709875265704554,1.5708585977554321,-0.7544615904437464,0
33,1788173893.3060842,-0.09249358838841835,-0.4884416909639956,0.28588173829343017,-1.202281996040945,2.9023613109986073,0.00011005499424014094,-1.536595646535055,-1.5663579146014612,-1.5751445929156702,-1.5709756056415003,1.5708345174789429,-0.7512472311602991,0
34,1788173893.3465047,-0.09092138663813547,-0.4888608180744811,0.28586021777989234,-1.202403382458717,2.902309891838936,0.0001695684650320519,-1.533381764088766,-1.566669766102926,-1.5748804251300257,-1.5709636847125452,1.5708225965499878,-0.7481172720538538,0
35,1788173893.386274,-0.08932748974377998,-0.48927929012975263,0.28585358021605145,-1.2023384142814764,2.9023037636736366,0.0001927896296286001,-1.5301440397845667,-1.566981617604391,-1.5745809713946741,-1.5709756056415003,1.5708465576171875,-0.744842831288473,0
36,1788173893.4268537,-0.08774872784263457,-0.48982836001843677,0.2858632004881813,-1.2021011080245236,2.9024197891176353,0.00012431729635547776,-1.5269420782672327,-1.5675819555865687,-1.5739696661578577,-1.570939842854635,1.5708465576171875,-0.7414730230914515,0
37,1788173893.4673383,-0.08613329082094526,-0.490403921377598,0.285788168252781,-1.2020697184053633,2.9023948900879155,0.0004455132129077469,-1.523656193410055,-1.5683735052691858,-1.573322598134176,-1.5709994474994105,1.5708105564117432,-0.7381747404681605,0
38,1788173893.507949,-0.08452232217767927,-0.4910158973237935,0.28583407255874427,-1.2022371172959607,2.902356697346196,0.00032334036448561647,-1.5204065481769007,-1.5691173712359827,-1.5724833647357386,-1.5710118452655237,1.5708105564117432,-0.7350328604327601,0
39,1788173893.5462725,-0.08290497615233969,-0.4916329528975496,0.2858685301944128,-1.2022980775802272,2.9023590324082456,0.00015645196576878495,-1.5171569029437464,-1.5698722044574183,-1.5716679731952112,-1.5709636847125452,1.5708225965499878,-0.7318185011493128,0
40,1788173893.5848942,-0.08132689597623341,-0.4922207625695301,0.28590240145712453,-1.2023625995431964,2.9023171249448314,4.972700684909075e-05,-1.5140026251422327,-1.5706160704242151,-1.5708525816546839,-1.5709756056415003,1.5708585977554321,-0.7287123839007776,0
41,1788173893.625668,-0.07966812985690258,-0.49283061479542273,0.2858746265261873,-1.2024394186007268,2.9022598994767193,9.993594375493053e-05,-1.5106809774981897,-1.5714438597308558,-1.5700863043414515,-1.5709517637835901,1.5708705186843872,-0.7254498640643519,0
42,1788173893.6658294,-0.07811478959431763,-0.49342048089224416,0.2858800719506159,-1.202310567328611,2.9023422149968234,9.489665705610014e-05,-1.5075629393206995,-1.572247330342428,-1.5692709128009241,-1.5709517637835901,1.5708465576171875,-0.7222359816180628,0
43,1788173893.704185,-0.07645401032812539,-0.4940306679647938,0.28584512824543334,-1.202309669400419,2.9023420016667423,0.00027516921310896257,-1.5042288939105433,-1.5731356779681605,-1.5684436003314417,-1.5709994474994105,1.5708105564117432,-0.7189014593707483,0
44,1788173893.7428954,-0.07521607709970547,-0.4945197497063047,0.2857972128925288,-1.2022209545043614,2.902325524843079,0.0003298946040340603,-1.5017827192889612,-1.5738790670977991,-1.5678084532367151,-1.570939842854635,1.5708465576171875,-0.7164071241961878,0
45,1788173893.784679,-0.07360298343010237,-0.4951295692134709,0.2858540412224734,-1.2022564207620505,2.9023152418695983,0.0001349832323690933,-1.4985926787005823,-1.5746949354754847,-1.5668733755694788,-1.570939842854635,1.5708825588226318,-0.7132404486285608,0
46,1788173893.8269637,-0.0717399955913113,-0.49582889952760195,0.28589868816577724,-1.2022860839508591,2.9023848741351577,1.6845111939877634e-05,-1.4948747793780726,-1.5756543318377894,-1.5658186117755335,-1.570939842854635,1.5708345174789429,-0.7095230261432093,0
47,1788173893.8697839,-0.07008491435878246,-0.49642464700624894,0.2859139854291236,-1.2024754814122256,2.9023058331445215,-4.149197310167095e-05,-1.491601292287008,-1.576494042073385,-1.5649436155902308,-1.570939842854635,1.5708465576171875,-0.7063801924334925,0
48,1788173893.9119234,-0.06849472916687625,-0.4970047263253207,0.2858826480045996,-1.2023120939623588,2.902353725097647,4.788139694090941e-05,-1.4884589354144495,-1.577381436024801,-1.5641158262835901,-1.570939842854635,1.5708465576171875,-0.70313007036318,0
49,1788173893.9528143,-0.06656258723119349,-0.4977493931963128,0.2858716678205321,-1.202262247970751,2.9023821329216135,1.3266591101978875e-05,-1.484657112752096,-1.5785210768329065,-1.5630009810077112,-1.5708916823016565,1.5708465576171875,-0.699292008076803,0
50,1788173893.9937592,-0.06499761967143101,-0.498430772135396,0.2858480896682557,-1.2020035619517602,2.9024485151859496,7.662857898683547e-05,-1.4816110769854944,-1.5796850363360804,-1.5618746916400355,-1.5709036032306116,1.5708705186843872,-0.6960776487933558,0
51,1788173894.034004,-0.06336626747064976,-0.49913339627218134,0.28582212872258284,-1.2022392120934695,2.90237741318615,0.00020810545953484807,-1.4784091154681605,-1.5808962027179163,-1.560699764882223,-1.570939842854635,1.5708225965499878,-0.6930316130267542,0
52,1788173894.0743644,-0.06180419851728514,-0.4999188695447248,0.2858870475394166,-1.2022422411846028,2.90238863119562,-4.159959495137381e-05,-1.4754112402545374,-1.5822275320636194,-1.5592249075519007,-1.57092792192568,1.5708585977554321,-0.6900327841388147,0
53,1788173894.118554,-0.060247152012422235,-0.5008354470603513,0.2859324365682377,-1.2024701112436949,2.9023476501472785,-0.00023225035237664737,-1.4724367300616663,-1.5838945547686976,-1.5574515501605433,-1.5709036032306116,1.5708465576171875,-0.687202278767721,0
