frame_index,timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,suction_on
0,1788171468.7027347,-0.10912393755445236,-0.48687779132839126,0.2858797607364678,-1.202203855486375,2.9024055655621592,-4.301669480531183e-05,-1.5707719961749476,-1.5707357565509241,-1.5708048979388636,-1.5708444754229944,1.5708585977554321,-0.7853668371783655,0
1,1788171468.7423782,-0.10912668631534872,-0.4868779006318199,0.2858704537461715,-1.2022254819523468,2.9024088456146577,-3.647230686212432e-05,-1.5707719961749476,-1.5707357565509241,-1.5708287397967737,-1.570820156727926,1.5708465576171875,-0.7853787581073206,0
2,1788171468.781024,-0.10912393708830306,-0.4868969503918894,0.28589238094269104,-1.202268739206172,2.9024134470484,-0.00016481008212778145,-1.5707719961749476,-1.5707357565509241,-1.5707929770099085,-1.5707724730121058,1.5708585977554321,-0.785403076802389,0
3,1788171468.8195467,-0.10911813369478021,-0.4868740262851259,0.28586086942250044,-1.2022038553620875,2.902405565262098,-4.301564480290959e-05,-1.5707600752459925,-1.570723835621969,-1.5708649794207972,-1.570796314870016,1.5708585977554321,-0.7853549162494105,0
4,1788171468.8585494,-0.10912363052341485,-0.48689329414949095,0.285887749487317,-1.2022420290853568,2.9024487871782947,-0.00015102848887909445,-1.5707600752459925,-1.570723835621969,-1.5708168188678187,-1.5707600752459925,1.5708345174789429,-0.7853668371783655,0
5,1788171468.8984208,-0.10912393727777851,-0.4868891628123604,0.2858865760826651,-1.202214401239955,2.9024310163133653,-0.00014750914145349907,-1.5707719961749476,-1.570723835621969,-1.5708168188678187,-1.5707724730121058,1.5708585977554321,-0.7853668371783655,0
6,1788171468.9369416,-0.10911759439592413,-0.4868890954336836,0.2858807713160033,-1.2022391595322957,2.9024399041691478,-0.00011573549987705228,-1.5707476774798792,-1.570723835621969,-1.5708287397967737,-1.5707724730121058,1.5708345174789429,-0.7853549162494105,0
7,1788171468.9788418,-0.10911541184284511,-0.48688240832473695,0.2858738840155447,-1.2022396181730322,2.9023940369173262,-0.00010346563586678231,-1.5707600752459925,-1.570723835621969,-1.5708406607257288,-1.5707839171039026,1.5708705186843872,-0.7853787581073206,0
8,1788171469.0198472,-0.10912363062205609,-0.48689057306908273,0.2858772689786816,-1.202257583513532,2.9024374082469,-0.00013372810560299434,-1.5707600752459925,-1.570723835621969,-1.5708406607257288,-1.5707481543170374,1.5708345174789429,-0.7853787581073206,0
9,1788171469.0594323,-0.1091208818585061,-0.486890572809892,0.285881945084587,-1.2022360270540071,2.902434296142085,-0.0001409644945983648,-1.5707600752459925,-1.570723835621969,-1.5708287397967737,-1.5707600752459925,1.5708465576171875,-0.7853668371783655,0
10,1788171469.0988586,-0.10913490479884783,-0.4869022199900709,0.28588751778590155,1.2022520847652267,-2.902424136829803,0.00013593281583494356,-1.5707719961749476,-1.5707481543170374,-1.5707929770099085,-1.5707600752459925,1.5708105564117432,-0.7853906790362757,0
11,1788171469.1369903,-0.10912635229663628,-0.486887083519649,0.28586667400920196,-1.2022529293723827,2.9024261775562326,-3.8677889156118514e-05,-1.5707600752459925,-1.5707481543170374,-1.5708287397967737,-1.570796314870016,1.5708225965499878,-0.7853787581073206,0
12,1788171469.176793,-0.10914127528174045,-0.4868835200984367,0.28587388389077345,-1.2021997548829515,2.9024465521232696,-8.182791877697421e-05,-1.570796314870016,-1.5707357565509241,-1.5708287397967737,-1.5707839171039026,1.5708345174789429,-0.7853787581073206,0
13,1788171469.2180264,-0.10913852651789975,-0.48690735387765116,0.28588397085131306,-1.2021522569212684,2.9024786698111775,-0.00017487328814778623,-1.570796314870016,-1.5707600752459925,-1.5707929770099085,-1.5707362333880823,1.5708465576171875,-0.7853429953204554,0
14,1788171469.2578223,-0.10912943488026917,-0.48688606489294545,0.28588319072250373,-1.2021830765056023,2.9024532611262304,-8.11349843878781e-05,-1.5707719961749476,-1.5707357565509241,-1.5708048979388636,-1.570808235798971,1.5708345174789429,-0.7853429953204554,0
15,1788171469.2980297,-0.10913546804866939,-0.4871464087064056,0.28598397945590925,1.2021920214171644,-2.902378928363216,0.00047971710703377963,-1.5707843939410608,-1.5712040106402796,-1.5701459089862269,-1.5707243124591272,1.5708345174789429,-0.7853787581073206,0
16,1788171469.3369803,-0.10910897426645463,-0.487999651591105,0.2860451167109399,1.2021976456074344,-2.90233964182876,0.0006585670873511088,-1.5707357565509241,-1.5731356779681605,-1.5680840651141565,-1.5707362333880823,1.5708465576171875,-0.7853429953204554,0
17,1788171469.3775418,-0.10894476979195812,-0.48958451074457465,0.28601445594712194,1.202499719654682,-2.9022351484893933,0.0005866405774500474,-1.5704005400287073,-1.5768054167376917,-1.5644639174090784,-1.5707362333880823,1.5708465576171875,-0.7852109114276331,0
18,1788171469.4182148,-0.10884701735578152,-0.4911709898710785,0.28595739905910394,1.2026246809123853,-2.9022412786652354,0.0004333336741523693,-1.5702083746539515,-1.5805485884295862,-1.5608075300799769,-1.5707600752459925,1.5708585977554321,-0.7850907484637659,0
19,1788171469.4592514,-0.10874262801615472,-0.49277916316357684,0.2859426833788802,1.2025170020476765,-2.9022749144817706,0.000422664585017868,-1.5699928442584437,-1.5842788855182093,-1.5570672194110315,-1.5707724730121058,1.5708465576171875,-0.7848036924945276,0
20,1788171469.50024,-0.10864634812378893,-0.49438976125428297,0.2859122411942358,1.202412887893277,-2.9023191028708735,0.0004192238287922028,-1.5698006788836878,-1.5880211035357874,-1.5533397833453577,-1.5707600752459925,1.5708465576171875,-0.7845395247088831,0
21,1788171469.5376737,-0.10837342705603488,-0.4963226287610882,0.28591092170997123,1.2022295088060158,-2.9023696139194715,0.00045984096443257334,-1.5692489782916468,-1.5924113432513636,-1.548868481312887,-1.570808235798971,1.5708345174789429,-0.7838676611529749,0
22,1788171469.5759695,-0.10804927599973231,-0.49763977128573,0.28585063625948814,1.2022229828963642,-2.9024027950179625,0.00035326392853623497,-1.568601433430807,-1.5953858534442347,-1.5459554831134241,-1.570820156727926,1.5708345174789429,-0.78320819536318,0
23,1788171469.6165895,-0.10768085587723024,-0.49921663143890893,0.28585692225675785,1.2024669606582437,-2.90230286228478,0.0003498521324986158,-1.5678699652301233,-1.5989130179034632,-1.5423110167132776,-1.570939842854635,1.5708345174789429,-0.7826445738421839,0
24,1788171469.6587749,-0.10726878543700215,-0.5008233955751401,0.2858633315521748,1.2026304844292706,-2.9022552888501663,0.00037881596183172013,-1.5670669714557093,-1.6024869124041956,-1.538607422505514,-1.571059528981344,1.5708585977554321,-0.7819493452655237,0
25,1788171469.701079,-0.10679722369888343,-0.50273810191168,0.2858388198938911,1.2023038565423465,-2.9024023217680806,0.00023837280164453305,-1.5661314169513147,-1.6068056265460413,-1.5341718832599085,-1.5712631384478968,1.5708345174789429,-0.7807858625995081,0
26,1788171469.7382936,-0.10638212858692196,-0.5043116310131863,0.2858456760482342,-1.2020041098061451,2.9025144225047352,-8.602076852125631e-05,-1.5653274695025843,-1.6103680769549769,-1.530419651662008,-1.5715625921832483,1.5708465576171875,-0.7797783056842249,0
27,1788171469.7800338,-0.10602720968578608,-0.5055650188948835,0.2858239786071133,-1.2022025525783135,2.90240438240538,6.335753433070145e-05,-1.5646327177630823,-1.6131985823260706,-1.5274952093707483,-1.571754280720846,1.5708345174789429,-0.7792270819293421,0
28,1788171469.82014,-0.1055502967941828,-0.5071371718620734,0.28588153084303136,-1.202504676545283,2.902298021064575,-0.00010416753728378554,-1.563721005116598,-1.6166179815875452,-1.5237911383258265,-1.5719335714923304,1.5708585977554321,-0.7785189787494105,0
