frame_index,timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,suction_on
0,1788172141.78916,-0.10915735231926448,-0.48689298583670004,0.2858772695286841,1.2021930511432277,-2.9023814480692725,7.611498517776499e-05,-1.5707843939410608,-1.5707357565509241,-1.5708287397967737,-1.5707481543170374,1.570738673210144,-0.7853787581073206,0
1,1788172141.8312669,-0.10915188197852407,-0.4868954246469356,0.28586655691012774,1.2021514408814074,-2.9024277801688667,7.252805391255581e-05,-1.5707843939410608,-1.5707481543170374,-1.5708406607257288,-1.5707362333880823,1.5707626342773438,-0.7853429953204554,0
2,1788172141.8718133,-0.10914913337206843,-0.48688225881502545,0.2858605195747807,1.2022267126803872,-2.902413776802141,6.177180519744637e-05,-1.5707843939410608,-1.570723835621969,-1.5708773771869105,-1.5707362333880823,1.5707746744155884,-0.7853906790362757,0
3,1788172141.914207,-0.10915188204477189,-0.4868898727286588,0.28585471585006444,1.2022069018802273,-2.9024148807673487,3.723506143453993e-05,-1.5707843939410608,-1.5707481543170374,-1.5708649794207972,-1.5707362333880823,1.5707626342773438,-0.7853787581073206,0
4,1788172141.9542356,-0.10916349018949376,-0.4868718684464856,0.2858640667978059,1.202155002411491,-2.902436377307191,3.723462752341954e-05,-1.570808235798971,-1.570711914693014,-1.5708773771869105,-1.5707600752459925,1.5707626342773438,-0.7853668371783655,0
5,1788172141.9928508,-0.1091400421470948,-0.48687429488511297,0.2858628932546681,1.202226709590052,-2.902411811701631,1.9244455765894786e-05,-1.5707600752459925,-1.570711914693014,-1.5708773771869105,-1.5707724730121058,1.5707626342773438,-0.7853668371783655,0
6,1788172142.0336537,-0.10914913340005095,-0.4868799139155902,0.2858663236340939,1.2022076669810156,-2.9024167279841953,7.90719261397674e-05,-1.5707843939410608,-1.570711914693014,-1.5708773771869105,-1.5707362333880823,1.5707746744155884,-0.7853787581073206,0
7,1788172142.0707183,-0.10915460368111093,-0.48688247656211076,0.2858703360828756,1.202236092081837,-2.9023855354732198,4.8751934314166204e-05,-1.5707843939410608,-1.570723835621969,-1.5708525816546839,-1.5707600752459925,1.5707507133483887,-0.785403076802389,0
8,1788172142.1078353,-0.10914551169517632,-0.4868953576400056,0.2858607527018945,1.2021800063046872,-2.90239692559583,4.082731824258547e-05,-1.5707600752459925,-1.5707481543170374,-1.5708525816546839,-1.5707362333880823,1.570738673210144,-0.7853429953204554,0
9,1788172142.148147,-0.10913400523579106,-0.48689104957078233,0.28584867928317054,1.2022620009361054,-2.9023971931971633,1.9244465514953568e-05,-1.5707476774798792,-1.5707481543170374,-1.5708773771869105,-1.5707362333880823,1.5707626342773438,-0.7853787581073206,0
