frame_index,timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,suction_on
0,1788170889.7066898,-0.10910390550402245,-0.48687892186658493,0.2858233253602396,-1.2022649372053331,2.9023044852877558,7.519584672869402e-05,-1.5707476774798792,-1.5707839171039026,-1.5708773771869105,-1.570820156727926,1.570894479751587,-0.785403076802389,0
1,1788170889.743697,-0.10911484720813655,-0.4868567048751592,0.2858599036283185,-1.2022346731323172,2.9023801535556046,5.072063643589634e-05,-1.5707476774798792,-1.570711914693014,-1.5708649794207972,-1.5708678404437464,1.5708465576171875,-0.7853668371783655,0
2,1788170889.7841635,-0.10912943540998796,-0.4868642929664405,0.2858554604229171,-1.2021864093499657,2.9024123825065233,5.726498021559724e-05,-1.5707719961749476,-1.5707357565509241,-1.5708525816546839,-1.5708559195147913,1.5708345174789429,-0.7853549162494105,0
3,1788170889.8213937,-0.10913272265868842,-0.4868636933277649,0.28586932470015325,-1.202205744217526,2.9024120839364067,-1.917288483298008e-05,-1.5707843939410608,-1.570711914693014,-1.5708525816546839,-1.5708320776568812,1.5708465576171875,-0.7853787581073206,0
4,1788170889.861707,-0.10912088266537061,-0.48686831531211955,0.2858612647105303,-1.2021838983350384,2.902406320355037,3.272937373070545e-05,-1.5707600752459925,-1.5707357565509241,-1.5708406607257288,-1.5708559195147913,1.5708465576171875,-0.7853429953204554,0
5,1788170889.9000835,-0.10911813411334693,-0.4868624800048485,0.2858422603422346,-1.2022244145813894,2.902357351007732,9.607305558913063e-05,-1.5707600752459925,-1.5707481543170374,-1.5708649794207972,-1.5708678404437464,1.5708585977554321,-0.7853787581073206,0
6,1788170889.939217,-0.10911209756288633,-0.4868748282217485,0.2858516810156054,-1.2022494613923198,2.9023669250321986,2.618331621390148e-05,-1.5707476774798792,-1.5707481543170374,-1.5708525816546839,-1.5708320776568812,1.5708585977554321,-0.7853787581073206,0
7,1788170889.978334,-0.10910937609680832,-0.4868731427872176,0.2858715816958739,-1.2022021483788947,2.9023994849716512,-6.817132176686072e-05,-1.5707476774798792,-1.570711914693014,-1.5708525816546839,-1.570808235798971,1.5708705186843872,-0.7853429953204554,0
8,1788170890.017997,-0.10912088266931372,-0.48686820648711926,0.2858516805744989,-1.2022357272220805,2.9023846542499516,3.3419593497470854e-05,-1.5707600752459925,-1.5707357565509241,-1.5708649794207972,-1.5708320776568812,1.5708465576171875,-0.7853787581073206,0
9,1788170890.057138,-0.10911813370449276,-0.486873758379561,0.28586352132589377,-1.2021831333726003,2.9024044715472708,-9.107118878758347e-06,-1.5707600752459925,-1.5707357565509241,-1.5708406607257288,-1.5708320776568812,1.5708585977554321,-0.7853429953204554,0
