frame_index,timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,suction_on
0,1788172287.4363735,-0.1091600735550947,-0.4869191513880319,0.28580314110744565,1.2021910239633529,-2.9024254683229262,-0.00012411545307464925,-1.5707843939410608,-1.5708687941180628,-1.5708525816546839,-1.5707243124591272,1.570726752281189,-0.7853668371783655,0
1,1788172287.4751084,-0.1091567853447988,-0.48693101435055525,0.2858053973059589,1.2022185666288014,-2.9023921456042405,-9.675209207076827e-05,-1.5707719961749476,-1.5708807150470179,-1.5708406607257288,-1.570700470601217,1.5707147121429443,-0.7853787581073206,0
2,1788172287.5160546,-0.10913672558683295,-0.4869156549010652,0.2858138537293746,1.202268261871521,-2.9024123017775154,-9.172110428925269e-05,-1.5707476774798792,-1.5708444754229944,-1.5708525816546839,-1.5707362333880823,1.5707507133483887,-0.7853787581073206,0
3,1788172287.5566812,-0.10915735210238499,-0.4869111593708893,0.2857926611694488,1.20219698408539,-2.9024398577018373,-0.0001342505902414777,-1.5707843939410608,-1.5708563963519495,-1.5708888212787073,-1.5707123915301722,1.570738673210144,-0.7853668371783655,0
4,1788172287.5974283,-0.10914584517166001,-0.4869125138229657,0.28580201288827667,1.2022234463140418,-2.9024528582184033,-0.00011984886720403316,-1.5707719961749476,-1.5708563963519495,-1.5708649794207972,-1.5707362333880823,1.5707626342773438,-0.7853668371783655,0
5,1788172287.6382785,-0.10913729155224712,-0.48692481066170845,0.28581143374245255,1.2022206500323274,-2.9024461111664372,-4.2718908962802385e-05,-1.5707600752459925,-1.5708563963519495,-1.5708525816546839,-1.570700470601217,1.5707746744155884,-0.7853549162494105,0
6,1788172287.679778,-0.10915131559967622,-0.4869077306227662,0.2858045021236359,1.2022287140244345,-2.902416643675799,-9.895833551888652e-05,-1.5707719961749476,-1.5708320776568812,-1.5708888212787073,-1.5707123915301722,1.570738673210144,-0.7853787581073206,0
7,1788172287.719668,-0.10916315652793206,-0.48691313248259277,0.2858123306689219,1.2021882544502616,-2.9024187889731508,-4.775130512345474e-05,-1.570796314870016,-1.5708320776568812,-1.5708773771869105,-1.570688549672262,1.570738673210144,-0.7853787581073206,0
8,1788172287.7606528,-0.10914004078916233,-0.48691175316627405,0.28580563008534515,1.2022700388380783,-2.9024185506724653,-6.725629558356715e-05,-1.5707600752459925,-1.5708320776568812,-1.5708888212787073,-1.570700470601217,1.5707626342773438,-0.7853906790362757,0
9,1788172287.8007014,-0.10914276214619008,-0.48691702340339077,0.2858149819409285,1.202231224481356,-2.902422706623579,-7.442093437861714e-05,-1.5707600752459925,-1.5708444754229944,-1.5708525816546839,-1.5707243124591272,1.5707507133483887,-0.7853668371783655,0
10,1788172287.8394861,-0.10914004071045316,-0.48691392436907766,0.2858069210371898,1.2022060759790758,-2.9024598541740683,-0.00011915667583068724,-1.5707600752459925,-1.5708563963519495,-1.5708525816546839,-1.5707481543170374,1.5707626342773438,-0.7853429953204554,0
11,1788172287.8806152,-0.10914856670100039,-0.4869132841533911,0.28582101856013065,1.2022467087274942,-2.9024111589276402,-5.642978586998132e-05,-1.5707719961749476,-1.5708320776568812,-1.5708525816546839,-1.5707243124591272,1.5707507133483887,-0.7853906790362757,0
12,1788172287.9193652,-0.10914584497990602,-0.4869203949717156,0.28579823253432146,1.202239070512804,-2.902441647564998,-0.0001032406546768865,-1.5707719961749476,-1.5708687941180628,-1.5708649794207972,-1.5707123915301722,1.5707626342773438,-0.7853787581073206,0
13,1788172287.9586914,-0.10914309622819772,-0.4869199077198066,0.2857863916733963,-1.2022383280169702,2.902439855366325,0.0001312956082410489,-1.5707719961749476,-1.5708807150470179,-1.5708773771869105,-1.5707123915301722,1.5707746744155884,-0.7853787581073206,0
14,1788172287.9985778,-0.10915735203610816,-0.48691671388611807,0.28581385359716427,1.2022280223268755,-2.9024169310155963,-9.895903528286075e-05,-1.5707843939410608,-1.5708563963519495,-1.5708406607257288,-1.5707362333880823,1.570738673210144,-0.7853906790362757,0
15,1788172288.0391498,-0.10915403696938787,-0.48691506144066865,0.285800884849154,1.202247107447875,-2.9024121118708592,-0.0001587159865415962,-1.5707719961749476,-1.5708687941180628,-1.5708525816546839,-1.5707481543170374,1.570726752281189,-0.7853906790362757,0
16,1788172288.0783014,-0.10914856671055646,-0.48691289129253895,0.2858089455778592,1.202233040451566,-2.902427089572346,-9.241359699408165e-05,-1.5707719961749476,-1.5708444754229944,-1.5708649794207972,-1.5707243124591272,1.5707507133483887,-0.7853787581073206,0
17,1788172288.1187034,-0.10915221590450017,-0.48692629887902944,0.28581836626942714,1.2022206813286778,-2.9024481449783868,-9.539702051765559e-07,-1.570796314870016,-1.5708563963519495,-1.5708406607257288,-1.570688549672262,1.5707865953445435,-0.7853906790362757,0
18,1788172288.1602983,-0.10914856696201261,-0.4869025563654347,0.28581362193417825,1.20221574048071,-2.9024342550599416,-9.241335407719343e-05,-1.5707719961749476,-1.570820156727926,-1.5708773771869105,-1.5707362333880823,1.5707507133483887,-0.7853668371783655,0
19,1788172288.200142,-0.10914824282067259,-0.4866311636036618,0.28574629068344193,-1.202253441825707,2.9024273852554563,0.0003497090213366726,-1.5707600752459925,-1.570268456135885,-1.5715602079974573,-1.5707724730121058,1.570726752281189,-0.7853787581073206,0
20,1788172288.2419674,-0.10915406794525187,-0.4856419387763078,0.28580231941988843,1.2021670126938884,-2.9024144802251546,-5.076184912964306e-05,-1.5707719961749476,-1.5678332487689417,-1.573897663746969,-1.5706642309771937,1.570726752281189,-0.7853429953204554,0
21,1788172288.2804039,-0.1090877530692979,-0.4840359729129549,0.28586521741192317,1.202218045546215,-2.902388942198089,0.00011198268435492927,-1.5706518332110804,-1.5639713446246546,-1.5776022116290491,-1.5707243124591272,1.5707626342773438,-0.7852590719806116,0
22,1788172288.3209834,-0.10892579270558943,-0.48237965910290165,0.28588568146518795,1.2021029289059302,-2.9024065711256304,0.00011909271167561044,-1.5703042189227503,-1.559976879750387,-1.5815098921405237,-1.570796314870016,1.570738673210144,-0.7848394552813929,0
23,1788172288.362148,-0.1086528981073441,-0.48078239682731855,0.28585252513950055,1.202226209925045,-2.9023616847431137,0.00014715716992487598,-1.5697405974017542,-1.5560663382159632,-1.58545428911318,-1.5707481543170374,1.5707507133483887,-0.7843592802630823,0
24,1788172288.4006345,-0.10826424692499664,-0.47917596788406497,0.2858521522609965,1.2020554695877923,-2.902440738437399,0.00021701565345819278,-1.568937126790182,-1.5520604292498987,-1.5893977324115198,-1.5707724730121058,1.5707746744155884,-0.7834361235248011,0
25,1788172288.4393234,-0.10786945765351628,-0.4775469571840419,0.2858686110839985,1.2021562972306934,-2.902390578202425,0.00019745695925565325,-1.5680978933917444,-1.5480178038226526,-1.5933054129229944,-1.570916000996725,1.5707626342773438,-0.782668415700094,0
26,1788172288.4826953,-0.10738376510400648,-0.4759203447955197,0.28584071829086866,1.20238903881699,-2.902361369121411,5.9399412749721566e-05,-1.5670788923846644,-1.5439875761615198,-1.5972731749164026,-1.5710833708392542,1.5707865953445435,-0.7817934195147913,0
27,1788172288.522786,-0.1068240715346491,-0.47430275518684084,0.2858241008915742,1.2019408049979734,-2.9025103435552104,4.092090715040208e-05,-1.5658677260028284,-1.5398734251605433,-1.6013014952289026,-1.571167294179098,1.5707507133483887,-0.7802823225604456,0
28,1788172288.5647454,-0.10615525289619936,-0.4727113628250184,0.28589786034497566,1.202036470785661,-2.9023987953405963,0.00024761592470288525,-1.5644286314593714,-1.535687271748678,-1.605185333882467,-1.5713227430926722,1.570738673210144,-0.7789266745196741,0
29,1788172288.6082227,-0.10530207858323673,-0.4708186861496726,0.28587501367554446,1.2023312888339162,-2.9023217846339056,0.00013772256554366318,-1.5625937620746058,-1.5308173338519495,-1.6098960081683558,-1.5715625921832483,1.5707507133483887,-0.7772839705096644,0
30,1788172288.6483119,-0.10449869102758291,-0.46918703737804623,0.28581088286992856,-1.2022861523205002,2.902410470719296,0.00021981854405991023,-1.5608552137957972,-1.526679817830221,-1.613948170338766,-1.5718982855426233,1.5707626342773438,-0.7754972616778772,0
31,1788172288.6894145,-0.10367286397639223,-0.4675603783487907,0.28575474274027374,-1.2021592611355045,2.9023996505146044,0.0005007845647490923,-1.5590441862689417,-1.5225051085101526,-1.618011776600973,-1.5721972624408167,1.5707507133483887,-0.7736142317401331,0
32,1788172288.7302284,-0.10280828451580733,-0.4659894002984231,0.28581385180248187,-1.2022261289877074,2.902414309374851,0.00029856231888400036,-1.5571497122394007,-1.518271271382467,-1.6218960920916956,-1.5724127928363245,1.5707626342773438,-0.7717555204974573,0
33,1788172288.7721934,-0.10188636104943691,-0.4643804228863021,0.28577461763427076,-1.2024229628988612,2.902349274274359,0.00044409248085588114,-1.555086914693014,-1.5140250364886683,-1.6259716192828577,-1.5726640860186976,1.5707147121429443,-0.7698243300067347,0
