frame_index,timestamp,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,suction_on
0,1788171221.1386123,-0.10910048829198529,-0.4868945270539558,0.2858725932704467,-1.2022843612004246,2.902402232248745,-0.00014820007315143087,-1.570723835621969,-1.570723835621969,-1.5708525816546839,-1.5707362333880823,1.5708585977554321,-0.7853668371783655,0
1,1788171221.1804795,-0.10910357064157038,-0.4868986689089701,0.2858842025371016,-1.2022490392006107,2.9024148144630093,-0.00018996524412000465,-1.5707357565509241,-1.570723835621969,-1.5708287397967737,-1.5707362333880823,1.5708705186843872,-0.7853549162494105,0
2,1788171221.2250576,-0.10910323702827991,-0.4868949032768199,0.28588887778369565,-1.2022921092969756,2.9024209361478492,-0.00017556500644793832,-1.570723835621969,-1.570711914693014,-1.5708287397967737,-1.5707481543170374,1.5708465576171875,-0.7853668371783655,0
3,1788171221.2685652,-0.10912943441410829,-0.48690522431438654,0.28588178366991657,1.2021860520538954,-2.902460438470434,0.00020292849491070406,-1.5707719961749476,-1.5707357565509241,-1.5708287397967737,-1.570700470601217,1.5708345174789429,-0.7853429953204554,0
4,1788171221.310428,-0.10911209627904755,-0.4869012181090802,0.2859061298455488,1.2022557312531226,-2.9024309618975024,0.0003039030286507132,-1.5707476774798792,-1.5706880728351038,-1.5708287397967737,-1.570688549672262,1.5708585977554321,-0.7853668371783655,0
5,1788171221.3526394,-0.10909501753129631,-0.4869007216476243,0.28589806848470734,-1.2022690656836947,2.902414220253432,-0.00026640289294725656,-1.570723835621969,-1.5706999937640589,-1.5708287397967737,-1.5707123915301722,1.5708825588226318,-0.7853549162494105,0
6,1788171221.3951604,-0.10911178908018754,-0.4869091788043298,0.28588178366991657,1.2023078427960456,-2.9024099894897084,0.0002029283776042508,-1.5707357565509241,-1.5707357565509241,-1.5708287397967737,-1.570700470601217,1.5708345174789429,-0.7853906790362757,0
7,1788171221.4377954,-0.1091120957040076,-0.4869130380893931,0.2858768760626807,-1.2022739757337575,2.9024260840511076,-0.00021671034674380804,-1.5707476774798792,-1.5707481543170374,-1.5708287397967737,-1.570688549672262,1.5708585977554321,-0.7853787581073206,0
8,1788171221.4772131,-0.10909810000028528,-0.48690411142072243,0.28588646025045894,-1.2022786606247353,2.9023884554171087,-0.0002389668906944509,-1.5707357565509241,-1.570723835621969,-1.5708287397967737,-1.5707123915301722,1.570894479751587,-0.7853787581073206,0
9,1788171221.519489,-0.10911179004640408,-0.48689322677319874,0.28587259299430023,-1.2023454665165574,2.902401004023003,-0.00013372813761182583,-1.5707357565509241,-1.570723835621969,-1.5708525816546839,-1.5707362333880823,1.5708345174789429,-0.785414997731344,0
10,1788171221.5629642,-0.10909776654663711,-0.48689724831186015,0.28587372199602024,-1.202299192548028,2.9023891037942096,-0.00017266514798651233,-1.570723835621969,-1.570723835621969,-1.5708525816546839,-1.5707243124591272,1.5708705186843872,-0.7853787581073206,0
11,1788171221.606129,-0.10910357092565603,-0.4868939787472874,0.28589113490811524,-1.2022871309527554,2.9024089095054846,-0.00022456664989363426,-1.5707357565509241,-1.5706999937640589,-1.5708406607257288,-1.5707243124591272,1.5708705186843872,-0.7853787581073206,0
12,1788171221.6485274,-0.10909196336566565,-0.48688558524215453,0.2858865754130307,-1.2023499674153033,2.9023629368836477,-0.00015467319606723656,-1.570711914693014,-1.5706999937640589,-1.5708406607257288,-1.5707724730121058,1.5708705186843872,-0.785403076802389,0
13,1788171221.6915817,-0.10908857131725641,-0.48691438094678546,0.2858864596542965,1.2023424439079018,-2.9023956609394657,0.00020292905376741377,-1.5706880728351038,-1.5707357565509241,-1.5708168188678187,-1.5707123915301722,1.5708345174789429,-0.7853668371783655,0
14,1788171221.733529,-0.1090919625011275,-0.48689582710545776,0.28588194542490364,-1.2022801462927701,2.902392055286558,-0.00015536370845567596,-1.570711914693014,-1.570723835621969,-1.5708287397967737,-1.5707600752459925,1.5708705186843872,-0.7853549162494105,0
15,1788171221.7734303,-0.10910082154833128,-0.4869041118489247,0.2858771080307907,-1.2023001746806157,2.902391466184718,-0.0002318029184000608,-1.5707357565509241,-1.570723835621969,-1.5708525816546839,-1.570688549672262,1.5708825588226318,-0.7853906790362757,0
16,1788171221.8146048,-0.10909535094696911,-0.4869088953111536,0.2858699437823619,-1.2022881419499702,2.902362418185456,-0.0002109108325341253,-1.5707357565509241,-1.5707481543170374,-1.5708406607257288,-1.570700470601217,1.5709065198898315,-0.7853906790362757,0
17,1788171221.8562725,-0.10910390451689818,-0.4868992125979227,0.2858520655692882,-1.202287712478982,2.9023594341864274,-0.00015039158800233992,-1.5707476774798792,-1.5707481543170374,-1.5708773771869105,-1.570700470601217,1.570894479751587,-0.785403076802389,0
18,1788171221.8974624,-0.10912363015266947,-0.4869035211169505,0.2858781659605226,-1.2022592594286503,2.902441453270535,-0.00015033645349819323,-1.5707600752459925,-1.5707481543170374,-1.5708168188678187,-1.5707362333880823,1.5708345174789429,-0.7853787581073206,0
19,1788171221.938058,-0.10910870681049446,-0.48690220668073075,0.28586413763317403,1.2023089347723452,-2.902412630543374,0.00014317098593506382,-1.570723835621969,-1.5707357565509241,-1.5708649794207972,-1.570700470601217,1.5708225965499878,-0.7853787581073206,0
20,1788171221.9792511,-0.10909776677911472,-0.4868940413373048,0.28587496765684095,-1.2023291758819716,2.902361677320316,-0.0001200732328777925,-1.570723835621969,-1.5707357565509241,-1.5708287397967737,-1.5707724730121058,1.5708705186843872,-0.785403076802389,0
21,1788171222.0174024,-0.109112095936763,-0.486908253808102,0.2858933929494827,-1.2022775370490983,2.902434678364207,-0.0002520034077751984,-1.5707476774798792,-1.570723835621969,-1.5708168188678187,-1.570700470601217,1.5708585977554321,-0.7853787581073206,0
22,1788171222.0551448,-0.10910937478586295,-0.48690008968676346,0.28588533114186365,-1.2022680856686114,2.9024118634842733,-0.0002072664337805146,-1.5707476774798792,-1.570723835621969,-1.5708287397967737,-1.5707243124591272,1.5708705186843872,-0.7853787581073206,0
23,1788171222.0959127,-0.10910870680260801,-0.4869023154997908,0.2858737217835323,1.2023261644386225,-2.902405295071044,0.00014386289331902276,-1.570723835621969,-1.5707357565509241,-1.5708406607257288,-1.5707243124591272,1.5708225965499878,-0.7853906790362757,0
24,1788171222.137492,-0.10910357033467974,-0.4869037355670812,0.28587485090541115,-1.2022490392006104,2.9024148144630093,-0.0001899652498913342,-1.5707357565509241,-1.5707357565509241,-1.5708406607257288,-1.5707123915301722,1.5708705186843872,-0.7853549162494105,0
25,1788171222.1753871,-0.10910937427459749,-0.4869105988977969,0.28588758878578424,-1.2022542772553246,2.902427454490525,-0.0002418671306870784,-1.5707476774798792,-1.5707357565509241,-1.5708168188678187,-1.570700470601217,1.5708705186843872,-0.7853668371783655,0
26,1788171222.215306,-0.10909776615213572,-0.4869026904322943,0.28589468311061605,-1.202285384465805,2.9024046951735447,-0.00020726571823962396,-1.570723835621969,-1.570723835621969,-1.5708048979388636,-1.5707481543170374,1.5708705186843872,-0.7853668371783655,0
27,1788171222.253511,-0.10910870776172357,-0.4868890846990093,0.28587033592415495,-1.2022935975306226,2.9024245363490757,-9.196236572169022e-05,-1.570723835621969,-1.570723835621969,-1.5708525816546839,-1.5707600752459925,1.5708225965499878,-0.7853668371783655,0
28,1788171222.294542,-0.10910904081114607,-0.48690101435290273,0.2858783979771558,-1.2022730640196673,2.9024238897596586,-0.00015826459930488095,-1.5707357565509241,-1.5707357565509241,-1.5708287397967737,-1.5707362333880823,1.5708465576171875,-0.7853668371783655,0
29,1788171222.333657,-0.10911209626251316,-0.4869015577259484,0.285846260670585,-1.2022633607198925,2.902400467463111,-0.00011152441172092464,-1.5707476774798792,-1.5707600752459925,-1.5708773771869105,-1.570700470601217,1.5708585977554321,-0.7853787581073206,0
30,1788171222.3737245,-0.10910629095076346,-0.4869191225503923,0.2858650350439175,-1.2022531137008143,2.9024246535082168,-0.00018141693827000393,-1.5707357565509241,-1.5707724730121058,-1.5708287397967737,-1.570688549672262,1.5708585977554321,-0.7853549162494105,0
31,1788171222.4153256,-0.10910904157351937,-0.4868884277581303,0.2858792931741841,-1.2023093399815554,2.9024136031865218,-0.00017487323265901722,-1.5707357565509241,-1.5706999937640589,-1.5708649794207972,-1.5707243124591272,1.5708465576171875,-0.7853906790362757,0
